date_time,pressure_mbar,temperature_celsius,dew_point_celsius,relative_humidity_percent,vapor_pressure_actual_mbar,specific_humidity_g_per_kg,air_density_g_per_m_cubed,wind_velocity_m_per_s,wind_direction_degrees,rainfall_mm,season
2020-07-22 02:00:00,996.94,11.71,6.48,70.22,9.67,6.06,1214.7,1.17,221.0,0.0,summer
2020-07-22 03:00:00,996.95,11.26,6.6,72.95,9.76,6.11,1216.6,0.89,223.2,0.0,summer
2020-07-22 04:00:00,997.01,10.21,6.63,78.41,9.78,6.12,1221.17,1.07,228.0,0.0,summer
2020-07-22 05:00:00,997.13,9.75,6.69,81.2,9.82,6.15,1223.29,0.39,223.7,0.0,summer
2020-07-22 06:00:00,997.1,11.9,7.01,71.93,10.04,6.28,1213.92,0.67,144.4,0.0,summer
2020-07-22 07:00:00,997.01,13.86,7.61,65.93,10.46,6.55,1205.33,0.86,194.1,0.0,summer
2020-07-22 08:00:00,996.98,16.18,8.23,59.2,10.91,6.83,1195.43,0.88,86.8,0.0,summer
2020-07-22 09:00:00,996.89,17.97,8.42,53.57,11.05,6.93,1187.9,1.44,146.4,0.0,summer
2020-07-22 10:00:00,996.37,19.31,6.88,44.31,9.94,6.23,1182.33,1.15,153.4,0.0,summer
2020-07-22 11:00:00,996.06,19.93,5.7,39.31,9.17,5.74,1179.81,1.82,67.99,0.0,summer
2020-07-22 12:00:00,995.55,20.49,5.89,38.46,9.28,5.82,1176.9,2.04,82.2,0.0,summer
2020-07-22 13:00:00,994.86,21.87,5.86,35.28,9.27,5.82,1170.59,1.47,288.0,0.0,summer
2020-07-22 14:00:00,994.32,21.81,5.63,34.84,9.12,5.72,1170.26,1.85,46.28,0.0,summer
2020-07-22 15:00:00,993.69,22.08,5.21,33.29,8.86,5.56,1168.57,2.28,96.7,0.0,summer
2020-07-22 16:00:00,993.17,22.82,5.07,31.51,8.77,5.51,1165.08,3.61,71.91,0.0,summer
2020-07-22 17:00:00,992.41,23.09,4.64,30.09,8.51,5.35,1163.23,3.78,43.91,0.0,summer
2020-07-22 18:00:00,991.87,22.84,4.52,30.28,8.44,5.31,1163.61,2.48,359.7,0.0,summer
2020-07-22 19:00:00,991.83,21.84,5.4,34.22,8.97,5.65,1167.27,1.89,16.01,0.0,summer
2020-07-22 20:00:00,991.99,20.31,6.44,40.4,9.64,6.07,1173.24,4.29,27.58,0.0,summer
2020-07-22 21:00:00,992.51,18.67,7.27,47.37,10.21,6.43,1180.2,2.29,18.17,0.0,summer
2020-07-22 22:00:00,992.49,17.64,7.54,51.49,10.41,6.55,1184.27,1.94,351.6,0.0,summer
2020-07-22 23:00:00,992.72,16.7,7.8,55.65,10.6,6.67,1188.3,1.41,356.1,0.0,summer
2020-07-23 00:00:00,992.74,16.29,7.86,57.32,10.63,6.69,1189.99,1.41,345.6,0.0,summer
2020-07-23 01:00:00,992.57,14.95,7.98,63.01,10.73,6.75,1195.28,0.58,220.0,0.0,summer
2020-07-23 02:00:00,992.36,13.85,8.54,70.28,11.14,7.01,1199.41,0.6,44.55,0.0,summer
2020-07-23 03:00:00,992.33,13.93,8.13,67.99,10.83,6.82,1199.19,0.78,49.48,0.0,summer
2020-07-23 04:00:00,991.98,14.12,7.59,64.73,10.44,6.57,1198.15,0.69,347.1,0.0,summer
2020-07-23 05:00:00,991.94,13.59,8.46,71.06,11.08,6.97,1200.02,0.38,134.1,0.0,summer
2020-07-23 06:00:00,992.13,13.01,8.64,74.73,11.22,7.06,1202.62,0.44,204.5,0.0,summer
2020-07-23 07:00:00,991.88,15.68,9.06,64.67,11.54,7.27,1191.05,0.73,65.0,0.0,summer
2020-07-23 08:00:00,991.81,16.32,8.76,60.84,11.31,7.12,1188.44,1.68,14.42,0.0,summer
2020-07-23 09:00:00,991.61,17.59,8.84,56.44,11.37,7.16,1182.98,2.17,5.34,0.0,summer
2020-07-23 10:00:00,991.32,19.12,8.29,49.39,10.95,6.9,1176.63,1.98,45.24,0.0,summer
2020-07-23 11:00:00,990.96,20.09,7.5,44.05,10.37,6.54,1172.57,2.69,90.3,0.0,summer
2020-07-23 12:00:00,990.4,21.66,7.58,40.22,10.43,6.58,1165.64,2.61,193.9,0.0,summer
2020-07-23 13:00:00,989.91,22.03,7.28,38.54,10.22,6.45,1163.69,1.64,98.1,0.0,summer
2020-07-23 14:00:00,989.31,22.57,7.11,36.85,10.1,6.38,1160.92,2.57,19.2,0.0,summer
2020-07-23 15:00:00,989.0,22.59,7.17,36.97,10.15,6.41,1160.45,1.93,18.54,0.0,summer
2020-07-23 16:00:00,988.68,22.86,7.49,37.17,10.37,6.55,1158.92,3.19,53.38,0.0,summer
2020-07-23 17:00:00,988.25,22.84,7.64,37.59,10.48,6.62,1158.44,3.14,55.61,0.0,summer
2020-07-23 18:00:00,988.07,23.05,7.78,37.49,10.58,6.69,1157.36,3.95,35.53,0.0,summer
2020-07-23 19:00:00,987.92,22.01,8.0,40.52,10.74,6.79,1161.2,1.86,35.45,0.0,summer
2020-07-23 20:00:00,987.82,21.24,7.99,42.45,10.73,6.78,1164.12,1.59,8.66,0.0,summer
2020-07-23 21:00:00,987.89,19.84,8.35,47.43,11.0,6.95,1169.64,0.43,75.43,0.0,summer
2020-07-23 22:00:00,987.98,18.11,8.82,54.54,11.35,7.18,1176.54,0.32,348.2,0.0,summer
2020-07-23 23:00:00,987.83,17.13,8.43,56.51,11.06,6.99,1180.46,0.97,227.2,0.0,summer
2020-07-24 00:00:00,987.68,16.18,8.39,59.85,11.02,6.97,1184.17,1.96,229.8,0.0,summer
2020-07-24 01:00:00,987.3,14.74,8.61,66.63,11.19,7.08,1189.56,0.55,194.1,0.0,summer
2020-07-24 02:00:00,986.87,13.55,8.5,71.47,11.11,7.03,1194.01,1.42,214.4,0.0,summer
2020-07-24 03:00:00,986.52,12.81,8.69,75.96,11.25,7.12,1196.61,1.04,182.6,0.0,summer
2020-07-24 04:00:00,986.22,12.01,8.61,79.64,11.19,7.09,1199.63,0.78,176.8,0.0,summer
2020-07-24 05:00:00,985.96,12.41,9.06,80.0,11.54,7.31,1197.47,1.33,177.9,0.0,summer
2020-07-24 06:00:00,985.55,12.5,9.26,80.6,11.7,7.42,1196.52,1.02,203.8,0.0,summer
2020-07-24 07:00:00,985.54,13.25,9.61,78.53,11.97,7.59,1193.25,0.95,202.3,0.0,summer
2020-07-24 08:00:00,985.49,14.86,10.01,72.69,12.3,7.8,1186.37,1.31,185.0,0.0,summer
2020-07-24 09:00:00,985.07,20.36,10.45,52.92,12.67,8.04,1163.47,1.55,136.4,0.0,summer
2020-07-24 10:00:00,984.81,23.9,10.26,42.12,12.51,7.94,1149.37,1.44,146.8,0.0,summer
2020-07-24 11:00:00,984.53,25.14,7.71,32.9,10.53,6.68,1145.14,3.1,242.0,0.0,summer
2020-07-24 12:00:00,984.23,26.27,8.06,31.53,10.79,6.84,1140.36,3.11,215.2,0.0,summer
2020-07-24 13:00:00,983.92,26.99,7.85,29.79,10.63,6.75,1137.33,2.57,302.9,0.0,summer
2020-07-24 14:00:00,983.6,26.56,8.84,32.68,11.37,7.22,1138.27,2.26,297.3,0.0,summer
2020-07-24 15:00:00,983.17,26.6,8.26,31.34,10.93,6.94,1137.81,2.06,292.7,0.0,summer
2020-07-24 16:00:00,983.1,27.87,7.2,27.06,10.17,6.46,1133.26,2.24,253.9,0.0,summer
2020-07-24 17:00:00,983.18,27.11,7.06,28.02,10.07,6.4,1136.27,2.56,273.2,0.0,summer
2020-07-24 18:00:00,983.48,26.87,7.53,29.35,10.4,6.6,1137.38,1.88,302.0,0.0,summer
2020-07-24 19:00:00,984.05,24.95,8.13,34.25,10.83,6.88,1145.18,1.06,251.7,0.0,summer
2020-07-24 20:00:00,984.55,23.61,8.88,39.04,11.4,7.23,1150.69,1.41,275.3,0.0,summer
2020-07-24 21:00:00,985.47,22.42,9.2,42.88,11.65,7.39,1156.29,1.07,277.4,0.0,summer
2020-07-24 22:00:00,985.78,21.49,9.73,47.02,12.07,7.65,1160.12,1.54,249.6,0.0,summer
2020-07-24 23:00:00,986.05,21.06,10.33,50.28,12.57,7.97,1161.91,1.26,247.9,0.0,summer
2020-07-25 00:00:00,986.33,20.17,11.16,56.11,13.28,8.42,1165.45,1.21,226.9,0.0,summer
2020-07-25 01:00:00,986.67,19.8,11.42,58.43,13.52,8.56,1167.22,2.07,242.6,0.0,summer
2020-07-25 02:00:00,986.7,19.11,11.74,62.29,13.8,8.75,1169.88,0.98,3.92,0.0,summer
2020-07-25 03:00:00,986.62,18.34,11.66,65.04,13.74,8.71,1172.91,0.79,256.6,0.0,summer
2020-07-25 04:00:00,986.5,17.74,11.84,68.34,13.9,8.81,1175.11,1.08,242.9,0.0,summer
2020-07-25 05:00:00,986.78,16.69,11.92,73.41,13.97,8.85,1179.67,1.33,222.3,0.0,summer
2020-07-25 06:00:00,986.86,16.26,11.92,75.43,13.97,8.85,1181.52,1.04,139.3,0.0,summer
2020-07-25 07:00:00,987.1,17.2,11.61,69.63,13.69,8.67,1178.11,0.67,131.2,0.0,summer
2020-07-25 08:00:00,987.19,20.17,12.45,61.12,14.47,9.17,1165.94,0.97,99.1,0.0,summer
2020-07-25 09:00:00,987.09,21.14,12.89,59.27,14.89,9.44,1161.79,2.01,81.2,0.0,summer
2020-07-25 10:00:00,986.93,22.7,12.95,54.1,14.95,9.48,1155.45,1.38,27.65,0.0,summer
2020-07-25 11:00:00,986.89,23.05,12.4,51.09,14.42,9.14,1154.27,1.16,313.4,0.0,summer
2020-07-25 12:00:00,986.62,23.96,12.18,47.66,14.21,9.01,1150.51,2.08,55.21,0.0,summer
2020-07-25 13:00:00,986.49,24.28,11.63,45.1,13.71,8.69,1149.34,1.95,271.4,0.0,summer
2020-07-25 14:00:00,986.09,25.35,10.95,40.43,13.1,8.3,1145.02,2.24,248.2,0.0,summer
2020-07-25 15:00:00,986.01,25.35,10.87,40.23,13.03,8.26,1144.96,1.6,284.0,0.0,summer
2020-07-25 16:00:00,985.51,25.92,10.47,37.87,12.69,8.05,1142.35,2.64,31.21,0.0,summer
2020-07-25 17:00:00,985.17,26.94,9.85,34.2,12.17,7.72,1138.3,1.08,319.3,0.0,summer
2020-07-25 18:00:00,984.97,25.7,9.3,35.47,11.73,7.44,1142.98,0.95,244.8,0.0,summer
2020-07-25 19:00:00,984.93,25.42,9.46,36.44,11.85,7.52,1143.95,1.84,260.8,0.0,summer
2020-07-25 20:00:00,985.02,23.9,9.41,39.77,11.81,7.49,1149.93,1.34,255.0,0.0,summer
2020-07-25 21:00:00,985.11,21.91,9.76,45.92,12.09,7.67,1157.67,1.37,241.8,0.0,summer
2020-07-25 22:00:00,985.19,20.84,9.89,49.48,12.2,7.74,1161.92,1.19,221.0,0.0,summer
2020-07-25 23:00:00,985.26,19.42,10.27,55.42,12.52,7.94,1167.5,1.44,229.8,0.0,summer
2020-07-26 00:00:00,985.08,18.1,10.05,59.3,12.34,7.83,1172.66,1.72,225.1,0.0,summer
2020-07-26 01:00:00,984.58,17.23,10.55,64.76,12.75,8.1,1175.39,1.02,207.2,0.0,summer
2020-07-26 02:00:00,983.96,17.03,10.76,66.54,12.94,8.22,1175.37,1.38,213.0,0.0,summer
2020-07-26 03:00:00,983.36,16.43,11.0,70.2,13.14,8.35,1176.99,0.71,192.5,0.0,summer
2020-07-26 04:00:00,982.82,16.95,10.84,67.2,13.0,8.27,1174.3,0.56,183.6,0.0,summer
2020-07-26 05:00:00,982.48,16.97,10.86,67.22,13.02,8.28,1173.8,1.02,154.7,0.0,summer
2020-07-26 06:00:00,984.05,19.12,12.92,67.27,14.92,9.48,1166.18,3.28,251.3,0.0,summer
2020-07-26 07:00:00,984.57,16.81,15.69,93.1,17.85,11.36,1174.76,2.25,184.6,0.2,summer
2020-07-26 08:00:00,984.22,16.54,15.93,96.2,18.13,11.54,1175.31,2.09,177.8,0.0,summer
2020-07-26 09:00:00,984.34,17.55,16.06,91.0,18.29,11.64,1171.3,1.06,126.7,0.0,summer
2020-07-26 10:00:00,984.54,19.74,16.21,80.1,18.46,11.75,1162.7,2.76,185.0,0.0,summer
2020-07-26 11:00:00,984.56,21.81,14.59,63.53,16.63,10.57,1155.38,6.97,212.6,0.0,summer
2020-07-26 12:00:00,984.63,23.1,13.28,53.95,15.27,9.71,1151.04,6.25,220.7,0.0,summer
2020-07-26 13:00:00,985.42,23.3,14.13,56.34,16.14,10.25,1150.8,2.97,310.6,0.0,summer
2020-07-26 14:00:00,985.6,21.13,14.66,66.53,16.71,10.61,1159.25,2.03,355.2,0.0,summer
2020-07-26 15:00:00,985.49,23.05,13.87,56.26,15.88,10.08,1151.97,1.77,274.1,0.0,summer
2020-07-26 16:00:00,985.72,22.45,15.76,65.89,17.93,11.39,1153.67,4.49,215.2,0.0,summer
2020-07-26 17:00:00,986.03,23.1,14.11,56.94,16.12,10.23,1152.31,2.41,314.0,0.0,summer
2020-07-26 18:00:00,986.86,21.1,13.8,63.05,15.8,10.02,1161.26,1.26,345.9,0.0,summer
2020-07-26 19:00:00,987.77,19.23,15.2,77.48,17.3,10.97,1169.1,1.89,29.59,0.0,summer
2020-07-26 20:00:00,988.35,18.59,16.76,89.1,19.11,12.12,1171.54,1.33,29.42,0.0,summer
2020-07-26 21:00:00,989.16,17.98,15.98,88.1,18.19,11.52,1175.38,0.52,46.71,0.0,summer
2020-07-26 22:00:00,989.72,17.08,16.02,93.5,18.24,11.54,1179.68,0.7,45.62,0.0,summer
2020-07-26 23:00:00,990.33,16.65,15.48,92.8,17.61,11.14,1182.44,1.72,221.1,0.0,summer
2020-07-27 00:00:00,990.94,16.23,15.3,94.2,17.41,11.0,1184.99,1.12,220.0,0.0,summer
2020-07-27 01:00:00,991.23,15.45,14.82,96.0,16.88,10.66,1188.78,1.16,212.1,0.0,summer
2020-07-27 02:00:00,991.27,15.09,14.46,96.0,16.49,10.41,1190.49,0.66,194.5,0.0,summer
2020-07-27 03:00:00,991.38,14.31,13.98,97.9,15.99,10.09,1194.08,0.77,169.4,0.0,summer
2020-07-27 04:00:00,991.54,13.43,13.38,99.7,15.38,9.7,1198.23,0.65,156.0,0.0,summer
2020-07-27 05:00:00,991.87,12.8,12.55,98.4,14.57,9.19,1201.64,1.08,214.6,0.0,summer
2020-07-27 06:00:00,992.04,14.72,12.88,88.7,14.88,9.38,1193.69,0.98,165.1,0.0,summer
2020-07-27 07:00:00,991.97,15.74,13.07,84.1,15.06,9.5,1189.31,1.49,164.3,0.0,summer
2020-07-27 08:00:00,991.94,18.21,13.31,73.09,15.31,9.66,1179.08,1.72,132.9,0.0,summer
2020-07-27 09:00:00,991.77,20.57,13.37,63.35,15.37,9.7,1169.38,1.79,117.9,0.0,summer
2020-07-27 10:00:00,991.15,23.51,10.89,44.96,13.05,8.23,1158.09,3.49,129.6,0.0,summer
2020-07-27 11:00:00,990.47,24.35,10.28,41.05,12.53,7.91,1154.25,3.98,197.4,0.0,summer
2020-07-27 12:00:00,989.85,25.5,8.97,35.1,11.47,7.24,1149.55,3.33,154.6,0.0,summer
2020-07-27 13:00:00,989.21,26.22,8.99,33.67,11.48,7.25,1146.04,2.42,206.6,0.0,summer
2020-07-27 14:00:00,988.5,26.97,8.51,31.18,11.11,7.02,1142.51,3.17,235.7,0.0,summer
2020-07-27 15:00:00,988.03,26.05,9.73,35.75,12.07,7.63,1145.06,3.48,220.8,0.0,summer
2020-07-27 16:00:00,987.69,26.25,9.32,34.38,11.75,7.43,1144.04,1.19,162.2,0.0,summer
2020-07-27 17:00:00,987.04,26.41,9.49,34.45,11.88,7.52,1142.61,2.19,181.8,0.0,summer
2020-07-27 18:00:00,986.3,26.32,10.33,36.64,12.57,7.97,1141.79,2.01,182.3,0.0,summer
2020-07-27 19:00:00,985.92,26.22,10.69,37.76,12.88,8.17,1141.6,1.92,177.6,0.0,summer
2020-07-27 20:00:00,985.69,24.85,10.94,41.63,13.09,8.3,1146.48,0.63,169.2,0.0,summer
2020-07-27 21:00:00,985.51,23.72,11.1,45.01,13.23,8.39,1150.57,1.06,161.3,0.0,summer
2020-07-27 22:00:00,985.13,22.77,11.24,48.13,13.36,8.48,1153.76,1.78,203.6,0.0,summer
2020-07-27 23:00:00,984.77,22.17,11.48,50.71,13.57,8.62,1155.59,1.63,212.6,0.0,summer
2020-07-28 00:00:00,984.25,21.43,11.89,54.5,13.94,8.86,1157.71,1.98,193.1,0.0,summer
2020-07-28 01:00:00,983.65,19.87,13.38,66.19,15.38,9.78,1162.51,0.97,143.2,0.0,summer
2020-07-28 02:00:00,983.04,20.32,13.39,64.39,15.38,9.79,1160.0,1.44,152.3,0.0,summer
2020-07-28 03:00:00,982.63,20.73,13.69,64.02,15.68,9.99,1157.76,1.23,165.7,0.0,summer
2020-07-28 04:00:00,982.34,20.48,13.81,65.53,15.81,10.07,1158.35,1.91,163.1,0.0,summer
2020-07-28 05:00:00,982.17,20.83,13.95,64.72,15.95,10.17,1156.7,0.98,177.2,0.0,summer
2020-07-28 06:00:00,982.51,22.75,13.66,56.51,15.66,9.98,1149.73,3.13,220.2,0.0,summer
2020-07-28 07:00:00,982.95,22.45,13.84,58.22,15.85,10.09,1151.33,2.8,195.7,0.0,summer
2020-07-28 08:00:00,983.21,24.99,12.95,47.13,14.94,9.51,1142.23,2.99,240.1,0.0,summer
2020-07-28 09:00:00,983.5,26.22,13.74,46.16,15.74,10.02,1137.52,1.63,257.5,0.0,summer
2020-07-28 10:00:00,983.64,25.85,13.12,45.31,15.12,9.62,1139.36,1.54,266.8,0.0,summer
2020-07-28 11:00:00,983.94,26.26,10.99,38.41,13.13,8.34,1139.03,5.56,217.7,0.0,summer
2020-07-28 12:00:00,984.23,26.15,11.05,38.83,13.19,8.38,1139.76,4.46,245.6,0.0,summer
2020-07-28 13:00:00,984.43,26.3,11.84,40.54,13.89,8.82,1139.11,3.45,265.2,0.0,summer
2020-07-28 14:00:00,984.3,26.42,11.11,38.36,13.24,8.41,1138.79,4.51,227.9,0.0,summer
2020-07-28 15:00:00,984.35,26.5,11.84,40.07,13.89,8.83,1138.26,2.6,271.1,0.0,summer
2020-07-28 16:00:00,984.41,26.85,11.57,38.56,13.65,8.67,1137.11,1.84,262.6,0.0,summer
2020-07-28 17:00:00,984.7,26.55,9.96,35.26,12.26,7.78,1139.19,2.16,258.8,0.0,summer
2020-07-28 18:00:00,984.97,26.19,10.25,36.73,12.51,7.94,1140.77,2.66,248.5,0.0,summer
2020-07-28 19:00:00,985.08,25.54,11.06,40.27,13.19,8.37,1143.08,1.79,254.2,0.0,summer
2020-07-28 20:00:00,985.91,23.86,10.2,42.04,12.46,7.9,1150.84,2.1,270.2,0.0,summer
2020-07-28 21:00:00,987.13,21.37,12.12,55.57,14.16,8.97,1161.25,1.78,284.4,0.0,summer
2020-07-28 22:00:00,988.27,19.82,11.04,56.9,13.18,8.34,1169.19,1.22,258.9,0.0,summer
2020-07-28 23:00:00,989.33,19.08,10.55,57.67,12.76,8.06,1173.61,0.41,341.4,0.0,summer
2020-07-29 00:00:00,989.66,18.17,10.47,60.74,12.69,8.02,1177.7,2.08,247.0,0.0,summer
2020-07-29 01:00:00,990.02,17.8,9.5,58.22,11.88,7.5,1179.99,2.15,249.2,0.0,summer
2020-07-29 02:00:00,990.13,17.59,9.22,57.89,11.66,7.36,1181.08,2.38,247.7,0.0,summer
2020-07-29 03:00:00,990.57,16.94,9.25,60.47,11.69,7.37,1184.24,2.51,255.5,0.0,summer
2020-07-29 04:00:00,990.69,15.79,9.34,65.46,11.76,7.42,1189.06,2.91,248.1,0.0,summer
2020-07-29 05:00:00,991.25,15.39,8.56,63.69,11.15,7.03,1191.67,3.53,247.7,0.0,summer
2020-07-29 06:00:00,991.81,15.43,8.09,61.52,10.8,6.8,1192.34,2.16,246.5,0.0,summer
2020-07-29 07:00:00,992.35,17.57,8.61,55.62,11.19,7.04,1184.03,1.34,256.0,0.0,summer
2020-07-29 08:00:00,992.6,18.67,7.98,49.74,10.72,6.75,1180.08,1.91,264.4,0.0,summer
2020-07-29 09:00:00,992.85,19.62,5.68,40.02,9.15,5.76,1177.25,2.45,239.1,0.0,summer
2020-07-29 10:00:00,992.73,20.25,6.04,39.46,9.39,5.9,1174.48,2.58,238.3,0.0,summer
2020-07-29 11:00:00,992.48,21.13,5.87,36.93,9.27,5.83,1170.72,2.98,232.3,0.0,summer
2020-07-29 12:00:00,992.37,21.79,5.81,35.32,9.23,5.81,1167.99,3.03,257.1,0.0,summer
2020-07-29 13:00:00,992.18,22.94,6.38,34.26,9.61,6.04,1163.07,2.7,251.7,0.0,summer
2020-07-29 14:00:00,992.0,23.64,6.54,33.21,9.71,6.11,1160.07,3.62,279.0,0.0,summer
2020-07-29 15:00:00,991.83,24.13,6.75,32.72,9.86,6.2,1157.89,2.35,292.5,0.0,summer
2020-07-29 16:00:00,991.61,24.55,6.99,32.44,10.02,6.31,1155.92,3.16,261.3,0.0,summer
2020-07-29 17:00:00,991.48,24.43,7.1,32.92,10.1,6.36,1156.2,2.39,318.8,0.0,summer
2020-07-29 18:00:00,991.63,24.94,7.26,32.3,10.21,6.43,1154.35,1.24,264.3,0.0,summer
2020-07-29 19:00:00,991.68,23.05,7.05,35.64,10.06,6.33,1161.84,1.02,298.9,0.0,summer
2020-07-29 20:00:00,991.96,21.62,7.46,39.99,10.35,6.51,1167.68,1.3,257.4,0.0,summer
2020-07-29 21:00:00,992.76,19.72,7.79,46.0,10.59,6.66,1176.1,0.75,37.08,0.0,summer
2020-07-29 22:00:00,993.26,18.05,7.96,51.65,10.71,6.73,1183.39,0.6,117.7,0.0,summer
2020-07-29 23:00:00,993.77,17.82,7.98,52.45,10.72,6.74,1184.93,1.15,352.7,0.0,summer
2020-07-30 00:00:00,994.03,15.84,8.36,61.05,11.0,6.91,1193.23,0.49,65.53,0.0,summer
2020-07-30 01:00:00,994.1,14.3,8.13,66.36,10.83,6.81,1199.79,1.71,225.5,0.0,summer
2020-07-30 02:00:00,994.33,13.36,7.96,69.74,10.71,6.73,1204.06,1.73,228.8,0.0,summer
2020-07-30 03:00:00,994.49,12.92,7.95,71.72,10.7,6.72,1206.11,1.56,239.1,0.0,summer
2020-07-30 04:00:00,994.57,11.59,7.75,77.24,10.56,6.63,1211.91,0.74,215.1,0.0,summer
2020-07-30 05:00:00,994.82,11.05,7.7,79.78,10.52,6.6,1214.53,0.74,216.1,0.0,summer
2020-07-30 06:00:00,995.1,12.85,7.84,71.52,10.62,6.67,1207.19,0.78,191.4,0.0,summer
2020-07-30 07:00:00,995.12,14.25,8.62,68.86,11.2,7.03,1201.07,1.32,157.2,0.0,summer
2020-07-30 08:00:00,995.31,16.71,8.87,59.81,11.4,7.15,1191.01,1.08,130.7,0.0,summer
2020-07-30 09:00:00,995.08,19.72,7.56,45.28,10.42,6.54,1178.93,1.39,139.8,0.0,summer
2020-07-30 10:00:00,994.85,20.97,7.91,42.93,10.67,6.7,1173.54,1.57,133.3,0.0,summer
2020-07-30 11:00:00,994.68,21.91,8.23,41.41,10.91,6.85,1169.5,1.73,42.01,0.0,summer
2020-07-30 12:00:00,994.36,22.96,8.23,38.85,10.91,6.85,1164.97,2.04,62.7,0.0,summer
2020-07-30 13:00:00,993.66,24.09,8.0,35.74,10.74,6.75,1159.8,1.61,71.38,0.0,summer
2020-07-30 14:00:00,993.24,25.64,6.99,30.4,10.02,6.3,1153.61,2.06,283.8,0.0,summer
2020-07-30 15:00:00,992.85,26.44,7.44,29.91,10.33,6.5,1149.94,1.77,348.9,0.0,summer
2020-07-30 16:00:00,992.69,26.44,6.99,29.01,10.02,6.3,1149.88,1.54,358.1,0.0,summer
2020-07-30 17:00:00,992.41,26.73,6.6,27.76,9.76,6.14,1148.57,2.24,20.62,0.0,summer
2020-07-30 18:00:00,992.0,26.77,5.56,25.76,9.07,5.71,1148.23,1.38,18.25,0.0,summer
2020-07-30 19:00:00,991.84,25.23,5.26,27.63,8.89,5.59,1154.06,0.77,153.9,0.0,summer
2020-07-30 20:00:00,992.24,23.26,5.44,31.49,9.0,5.66,1162.14,0.84,234.5,0.0,summer
2020-07-30 21:00:00,992.76,22.1,5.66,34.3,9.14,5.75,1167.27,2.18,10.09,0.0,summer
2020-07-30 22:00:00,992.96,20.79,7.14,41.17,10.12,6.37,1172.26,1.67,358.4,0.0,summer
2020-07-30 23:00:00,993.33,19.32,7.37,45.82,10.29,6.47,1178.52,0.22,344.7,0.0,summer
2020-07-31 00:00:00,993.28,17.82,7.67,51.38,10.5,6.6,1184.44,0.71,215.5,0.0,summer
2020-07-31 01:00:00,993.26,16.54,8.28,58.08,10.95,6.88,1189.44,0.53,84.4,0.0,summer
2020-07-31 02:00:00,993.35,15.4,8.2,62.13,10.89,6.85,1194.28,0.42,14.51,0.0,summer
2020-07-31 03:00:00,993.51,14.45,7.78,64.19,10.58,6.65,1198.56,0.59,27.34,0.0,summer
2020-07-31 04:00:00,993.31,13.79,7.62,66.26,10.46,6.58,1201.12,0.65,197.7,0.0,summer
2020-07-31 05:00:00,993.51,12.93,7.8,70.97,10.6,6.66,1204.92,0.75,25.46,0.0,summer
2020-07-31 06:00:00,993.39,14.65,8.05,64.55,10.78,6.78,1197.49,0.59,160.9,0.0,summer
2020-07-31 07:00:00,993.51,16.52,8.81,60.29,11.35,7.14,1189.64,0.61,89.4,0.0,summer
2020-07-31 08:00:00,993.38,17.98,8.69,54.5,11.25,7.08,1183.57,1.57,46.22,0.0,summer
2020-07-31 09:00:00,993.32,20.1,7.94,45.38,10.69,6.72,1175.19,1.35,69.16,0.0,summer
2020-07-31 10:00:00,993.09,22.62,7.66,38.15,10.49,6.6,1165.0,1.32,60.02,0.0,summer
2020-07-31 11:00:00,992.7,24.12,7.34,34.09,10.26,6.46,1158.76,2.06,60.83,0.0,summer
2020-07-31 12:00:00,992.34,25.15,7.99,33.53,10.73,6.76,1154.14,1.79,87.7,0.0,summer
2020-07-31 13:00:00,991.61,25.97,8.75,33.63,11.3,7.12,1149.87,2.6,76.3,0.0,summer
2020-07-31 14:00:00,991.21,27.05,9.05,32.21,11.54,7.27,1145.17,2.53,21.13,0.0,summer
2020-07-31 15:00:00,990.76,27.72,9.4,31.71,11.81,7.45,1141.98,3.31,50.82,0.0,summer
2020-07-31 16:00:00,990.69,28.32,9.66,31.16,12.02,7.58,1139.53,2.77,54.83,0.0,summer
2020-07-31 17:00:00,990.41,28.38,9.56,30.84,11.94,7.53,1139.02,3.1,38.54,0.0,summer
2020-07-31 18:00:00,990.27,28.16,9.65,31.42,12.01,7.58,1139.66,2.9,36.36,0.0,summer
2020-07-31 19:00:00,990.18,26.74,9.8,34.49,12.13,7.65,1144.89,2.85,33.66,0.0,summer
2020-07-31 20:00:00,990.2,25.57,10.09,37.69,12.37,7.81,1149.3,2.46,5.98,0.0,summer
2020-07-31 21:00:00,990.63,24.58,10.11,40.02,12.38,7.81,1153.61,1.41,9.55,0.0,summer
2020-07-31 22:00:00,990.87,22.57,10.61,46.71,12.81,8.08,1161.55,0.67,23.04,0.0,summer
2020-07-31 23:00:00,990.84,20.73,10.54,52.04,12.75,8.04,1168.81,1.17,226.1,0.0,summer
2020-08-01 00:00:00,990.89,19.29,10.99,58.6,13.13,8.28,1174.45,0.25,69.07,0.0,summer
2020-08-01 01:00:00,990.74,17.62,11.06,65.36,13.19,8.32,1180.99,0.35,171.5,0.0,summer
2020-08-01 02:00:00,990.45,16.83,10.9,67.99,13.05,8.24,1183.93,1.64,209.8,0.0,summer
2020-08-01 03:00:00,989.97,15.9,11.05,72.89,13.19,8.33,1187.09,0.46,215.2,0.0,summer
2020-08-01 04:00:00,989.76,14.67,10.96,78.39,13.11,8.28,1191.95,0.7,138.8,0.0,summer
